"AgeGroup","BoatClass","Side","Metric","Rate.Bin","Session_Count","Mean","SD"
"SNR","W8+","Port","WorkPcQ3","36-40",20,30.2,4.3
"SNR","W8+","Port","WorkPcQ3",">40",7,29.1,3
"SNR","W8+","Port","WorkPcQ4","<20",13,13.2,4.5
"SNR","W8+","Port","WorkPcQ4","20",13,13.6,3.8
"SNR","W8+","Port","WorkPcQ4","20-24",8,12.6,3.7
"SNR","W8+","Port","WorkPcQ4","24-28",10,12.1,2.8
"SNR","W8+","Port","WorkPcQ4","28-32",6,12.7,3.3
"SNR","W8+","Port","WorkPcQ4","32-36",6,12.8,3.3
"SNR","W8+","Port","WorkPcQ4","36-40",20,11,4.9
"SNR","W8+","Port","WorkPcQ4",">40",7,11.3,2.4
"SNR","W8+","Stbd","Angle07F","<20",13,-41.4,5.1
"SNR","W8+","Stbd","Angle07F","20",13,-39.6,6
"SNR","W8+","Stbd","Angle07F","20-24",8,-40.2,5
"SNR","W8+","Stbd","Angle07F","24-28",10,-39.1,4.5
"SNR","W8+","Stbd","Angle07F","28-32",6,-39.7,4.1
"SNR","W8+","Stbd","Angle07F","32-36",6,-39.4,4.4
"SNR","W8+","Stbd","Angle07F","36-40",20,-39,25.4
"SNR","W8+","Stbd","Angle07F",">40",7,-40.3,2.1
"SNR","W8+","Stbd","AngleMaxF","<20",13,-21.8,8.1
"SNR","W8+","Stbd","AngleMaxF","20",13,-19.6,6.3
"SNR","W8+","Stbd","AngleMaxF","20-24",8,-21.3,7
"SNR","W8+","Stbd","AngleMaxF","24-28",10,-19.6,5.9
"SNR","W8+","Stbd","AngleMaxF","28-32",6,-19.4,6.4
"SNR","W8+","Stbd","AngleMaxF","32-36",6,-18.6,6.4
"SNR","W8+","Stbd","AngleMaxF","36-40",20,-21.8,7.3
"SNR","W8+","Stbd","AngleMaxF",">40",7,-24.2,6.8
"SNR","W8+","Stbd","CatchAngle","<20",13,-59.7,2.1
"SNR","W8+","Stbd","CatchAngle","20",13,-59.3,3
"SNR","W8+","Stbd","CatchAngle","20-24",8,-58.7,2.7
"SNR","W8+","Stbd","CatchAngle","24-28",10,-57.4,2.7
"SNR","W8+","Stbd","CatchAngle","28-32",6,-56.6,2.4
"SNR","W8+","Stbd","CatchAngle","32-36",6,-56,2.1
"SNR","W8+","Stbd","CatchAngle","36-40",20,-52.7,2.8
"SNR","W8+","Stbd","CatchAngle",">40",7,-53.2,2.5
"SNR","W8+","Stbd","CatchSlip","<20",13,11.1,2.9
"SNR","W8+","Stbd","CatchSlip","20",13,10.7,1.9
"SNR","W8+","Stbd","CatchSlip","20-24",8,10,2.2
"SNR","W8+","Stbd","CatchSlip","24-28",10,9,2.7
"SNR","W8+","Stbd","CatchSlip","28-32",6,9.3,2.2
"SNR","W8+","Stbd","CatchSlip","32-36",6,9,2.8
"SNR","W8+","Stbd","CatchSlip","36-40",20,8.1,2.7
"SNR","W8+","Stbd","CatchSlip",">40",7,6.3,2.4
"SNR","W8+","Stbd","DriveStartT","<20",13,63.7,3
"SNR","W8+","Stbd","DriveStartT","20",13,61.5,1.7
"SNR","W8+","Stbd","DriveStartT","20-24",8,59.7,3.3
"SNR","W8+","Stbd","DriveStartT","24-28",10,58.1,3.9
"SNR","W8+","Stbd","DriveStartT","28-32",6,54.7,2.6
"SNR","W8+","Stbd","DriveStartT","32-36",6,50.2,3.1
"SNR","W8+","Stbd","DriveStartT","36-40",20,47,2.7
"SNR","W8+","Stbd","DriveStartT",">40",7,45.3,1.7
"SNR","W8+","Stbd","DriveTime","<20",13,1.2,0.1
"SNR","W8+","Stbd","DriveTime","20",13,1.1,0.1
"SNR","W8+","Stbd","DriveTime","20-24",8,1,0.1
"SNR","W8+","Stbd","DriveTime","24-28",10,1,0.1
"SNR","W8+","Stbd","DriveTime","28-32",6,0.9,0.1
"SNR","W8+","Stbd","DriveTime","32-36",6,0.9,0.1
"SNR","W8+","Stbd","DriveTime","36-40",20,0.8,0.1
"SNR","W8+","Stbd","DriveTime",">40",7,0.8,0
"SNR","W8+","Stbd","EffectiveLength","<20",13,71.1,5.7
"SNR","W8+","Stbd","EffectiveLength","20",13,70.5,4.7
"SNR","W8+","Stbd","EffectiveLength","20-24",8,70,4.5
"SNR","W8+","Stbd","EffectiveLength","24-28",10,68.9,4.4
"SNR","W8+","Stbd","EffectiveLength","28-32",6,67.6,3.8
"SNR","W8+","Stbd","EffectiveLength","32-36",6,65.6,4
"SNR","W8+","Stbd","EffectiveLength","36-40",20,63.8,4.7
"SNR","W8+","Stbd","EffectiveLength",">40",7,65.9,4.3
"SNR","W8+","Stbd","FinishAngle","<20",13,31.1,2.5
"SNR","W8+","Stbd","FinishAngle","20",13,31.2,2
"SNR","W8+","Stbd","FinishAngle","20-24",8,31.2,2
"SNR","W8+","Stbd","FinishAngle","24-28",10,31.2,2.7
"SNR","W8+","Stbd","FinishAngle","28-32",6,31.7,1.8
"SNR","W8+","Stbd","FinishAngle","32-36",6,30.8,2.2
"SNR","W8+","Stbd","FinishAngle","36-40",20,30.1,3
"SNR","W8+","Stbd","FinishAngle",">40",7,29.8,3.3
"SNR","W8+","Stbd","FinishSlip","<20",13,8.6,3.8
"SNR","W8+","Stbd","FinishSlip","20",13,9.3,3.1
"SNR","W8+","Stbd","FinishSlip","20-24",8,9.8,3.5
"SNR","W8+","Stbd","FinishSlip","24-28",10,10.6,4
"SNR","W8+","Stbd","FinishSlip","28-32",6,11.3,4
"SNR","W8+","Stbd","FinishSlip","32-36",6,12.2,4.2
"SNR","W8+","Stbd","FinishSlip","36-40",20,10.9,4.2
"SNR","W8+","Stbd","FinishSlip",">40",7,10.9,3.6
"SNR","W8+","Stbd","Length","<20",13,90.8,3.8
"SNR","W8+","Stbd","Length","20",13,90.4,3.4
"SNR","W8+","Stbd","Length","20-24",8,89.9,3.5
"SNR","W8+","Stbd","Length","24-28",10,88.5,3.8
"SNR","W8+","Stbd","Length","28-32",6,88.3,2.7
"SNR","W8+","Stbd","Length","32-36",6,86.7,3.1
"SNR","W8+","Stbd","Length","36-40",20,82.8,4
"SNR","W8+","Stbd","Length",">40",7,83.1,4.3
"SNR","W8+","Stbd","MaxForcePc","<20",13,41.2,9.2
"SNR","W8+","Stbd","MaxForcePc","20",13,43.5,7.2
"SNR","W8+","Stbd","MaxForcePc","20-24",8,41.4,8.6
"SNR","W8+","Stbd","MaxForcePc","24-28",10,42.6,7.7
"SNR","W8+","Stbd","MaxForcePc","28-32",6,42,8.1
"SNR","W8+","Stbd","MaxForcePc","32-36",6,42.8,8.2
"SNR","W8+","Stbd","MaxForcePc","36-40",20,37,8.8
"SNR","W8+","Stbd","MaxForcePc",">40",7,34.9,9.1
"SNR","W8+","Stbd","RecoveryTime","<20",13,2.2,0.3
"SNR","W8+","Stbd","RecoveryTime","20",13,1.9,0.1
"SNR","W8+","Stbd","RecoveryTime","20-24",8,1.6,0.2
"SNR","W8+","Stbd","RecoveryTime","24-28",10,1.3,0.1
"SNR","W8+","Stbd","RecoveryTime","28-32",6,1.1,0.1
"SNR","W8+","Stbd","RecoveryTime","32-36",6,0.9,0.1
"SNR","W8+","Stbd","RecoveryTime","36-40",20,0.8,0.1
"SNR","W8+","Stbd","RecoveryTime",">40",7,0.7,0
"SNR","W8+","Stbd","SwivelPower","<20",13,149,22.5
"SNR","W8+","Stbd","SwivelPower","20",13,172.7,23
"SNR","W8+","Stbd","SwivelPower","20-24",8,192.1,39.9
"SNR","W8+","Stbd","SwivelPower","24-28",10,222.6,35.9
"SNR","W8+","Stbd","SwivelPower","28-32",6,235.5,35.1
"SNR","W8+","Stbd","SwivelPower","32-36",6,268.5,40.8
"SNR","W8+","Stbd","SwivelPower","36-40",20,275.4,40.3
"SNR","W8+","Stbd","SwivelPower",">40",7,327.1,44.1
"SNR","W8+","Stbd","WorkPcQ1","<20",13,14.8,3.3
"SNR","W8+","Stbd","WorkPcQ1","20",13,14.6,2.8
"SNR","W8+","Stbd","WorkPcQ1","20-24",8,15.5,2.9
"SNR","W8+","Stbd","WorkPcQ1","24-28",10,16.1,2.3
"SNR","W8+","Stbd","WorkPcQ1","28-32",6,16.9,2.4
"SNR","W8+","Stbd","WorkPcQ1","32-36",6,17.5,2.9
"SNR","W8+","Stbd","WorkPcQ1","36-40",20,19.4,2.9
"SNR","W8+","Stbd","WorkPcQ1",">40",7,20.3,2.3
"SNR","W8+","Stbd","WorkPcQ2","<20",13,38.1,2.9
"SNR","W8+","Stbd","WorkPcQ2","20",13,38.4,2.1
"SNR","W8+","Stbd","WorkPcQ2","20-24",8,38.8,2.3
"SNR","W8+","Stbd","WorkPcQ2","24-28",10,39.4,2.3
"SNR","W8+","Stbd","WorkPcQ2","28-32",6,39.4,2.6
"SNR","W8+","Stbd","WorkPcQ2","32-36",6,40.1,3.3
"SNR","W8+","Stbd","WorkPcQ2","36-40",20,40.3,3.1
"SNR","W8+","Stbd","WorkPcQ2",">40",7,40.4,2.8
"SNR","W8+","Stbd","WorkPcQ3","<20",13,35.4,3.1
"SNR","W8+","Stbd","WorkPcQ3","20",13,35.9,3.4
"SNR","W8+","Stbd","WorkPcQ3","20-24",8,34.8,3.8
"SNR","W8+","Stbd","WorkPcQ3","24-28",10,34.4,4
"SNR","W8+","Stbd","WorkPcQ3","28-32",6,34.1,3
"SNR","W8+","Stbd","WorkPcQ3","32-36",6,33.8,4.3
"SNR","W8+","Stbd","WorkPcQ3","36-40",20,31,3.2
"SNR","W8+","Stbd","WorkPcQ3",">40",7,30.3,2
"SNR","W8+","Stbd","WorkPcQ4","<20",13,11.7,3.3
"SNR","W8+","Stbd","WorkPcQ4","20",13,11.1,2.9
"SNR","W8+","Stbd","WorkPcQ4","20-24",8,10.9,3.3
"SNR","W8+","Stbd","WorkPcQ4","24-28",10,10.2,3.8
"SNR","W8+","Stbd","WorkPcQ4","28-32",6,9.6,3.9
"SNR","W8+","Stbd","WorkPcQ4","32-36",6,8.6,4.2
"SNR","W8+","Stbd","WorkPcQ4","36-40",20,9.3,4
"SNR","W8+","Stbd","WorkPcQ4",">40",7,8.9,3.6
"U23","LM1X","Port","Angle07F","20",1,-44.2,3.7
"U23","LM1X","Port","Angle07F","20-24",1,-35.5,2.9
"U23","LM1X","Port","Angle07F","24-28",1,-37.1,2.4
"U23","LM1X","Port","Angle07F","28-32",3,-40.8,3.3
"U23","LM1X","Port","AngleMaxF","20",1,-12,6.4
"U23","LM1X","Port","AngleMaxF","20-24",1,-9,2.6
"U23","LM1X","Port","AngleMaxF","24-28",1,-7.6,3
"U23","LM1X","Port","AngleMaxF","28-32",3,-12.4,5.2
"U23","LM1X","Port","CatchAngle","20",1,-62.9,1.9
"U23","LM1X","Port","CatchAngle","20-24",1,-60.6,1.1
"U23","LM1X","Port","CatchAngle","24-28",1,-61,1.1
"U23","LM1X","Port","CatchAngle","28-32",3,-60,1.5
"U23","LM1X","Port","CatchSlip","20",1,9.2,1.8
"U23","LM1X","Port","CatchSlip","20-24",1,12.8,3.2
"U23","LM1X","Port","CatchSlip","24-28",1,11.1,2.6
"U23","LM1X","Port","CatchSlip","28-32",3,9.6,1.6
"U23","LM1X","Port","DriveStartT","20",1,59.9,1.6
"U23","LM1X","Port","DriveStartT","20-24",1,61.1,1.9
"U23","LM1X","Port","DriveStartT","24-28",1,60,1.6
"U23","LM1X","Port","DriveStartT","28-32",3,56.5,1.9
"U23","LM1X","Port","DriveTime","20",1,1.2,0.1
"U23","LM1X","Port","DriveTime","20-24",1,1.2,0
"U23","LM1X","Port","DriveTime","24-28",1,1.1,0
"U23","LM1X","Port","DriveTime","28-32",3,1,0
"U23","LM1X","Port","EffectiveLength","20",1,87.9,3.8
"U23","LM1X","Port","EffectiveLength","20-24",1,86.8,3.6
"U23","LM1X","Port","EffectiveLength","24-28",1,86.4,3.3
"U23","LM1X","Port","EffectiveLength","28-32",3,83.5,3.7
"U23","LM1X","Port","FinishAngle","20",1,46.5,1.4
"U23","LM1X","Port","FinishAngle","20-24",1,48.7,1
"U23","LM1X","Port","FinishAngle","24-28",1,48,0.7
"U23","LM1X","Port","FinishAngle","28-32",3,46.4,1.3
"U23","LM1X","Port","FinishSlip","20",1,12.3,1.6
"U23","LM1X","Port","FinishSlip","20-24",1,9.8,0.9
"U23","LM1X","Port","FinishSlip","24-28",1,11.5,1
"U23","LM1X","Port","FinishSlip","28-32",3,13.4,2.3
"U23","LM1X","Port","Length","20",1,109.4,2.7
"U23","LM1X","Port","Length","20-24",1,109.4,1.7
"U23","LM1X","Port","Length","24-28",1,109,1.3
"U23","LM1X","Port","Length","28-32",3,106.5,2
"U23","LM1X","Port","MaxForcePc","20",1,46.3,5.8
"U23","LM1X","Port","MaxForcePc","20-24",1,47.2,2.4
"U23","LM1X","Port","MaxForcePc","24-28",1,49,2.5
"U23","LM1X","Port","MaxForcePc","28-32",3,44.7,4.8
"U23","LM1X","Port","RecoveryTime","20",1,1.7,0.1
"U23","LM1X","Port","RecoveryTime","20-24",1,1.6,0.1
"U23","LM1X","Port","RecoveryTime","24-28",1,1.2,0
"U23","LM1X","Port","RecoveryTime","28-32",3,1,0.2
"U23","LM1X","Port","SwivelPower","20",1,118.8,9.8
"U23","LM1X","Port","SwivelPower","20-24",1,110.8,5.3
"U23","LM1X","Port","SwivelPower","24-28",1,124.4,7.1
"U23","LM1X","Port","SwivelPower","28-32",3,149,10.6
"U23","LM1X","Port","WorkPcQ1","20",1,15.3,1.1
"U23","LM1X","Port","WorkPcQ1","20-24",1,13.1,1.4
"U23","LM1X","Port","WorkPcQ1","24-28",1,14,0.9
"U23","LM1X","Port","WorkPcQ1","28-32",3,15.9,1.2
"U23","LM1X","Port","WorkPcQ2","20",1,37.6,1.1
"U23","LM1X","Port","WorkPcQ2","20-24",1,38.4,0.8
"U23","LM1X","Port","WorkPcQ2","24-28",1,38.3,0.8
"U23","LM1X","Port","WorkPcQ2","28-32",3,39.2,1.1
"U23","LM1X","Port","WorkPcQ3","20",1,37.1,1.3
"U23","LM1X","Port","WorkPcQ3","20-24",1,37.1,1.1
"U23","LM1X","Port","WorkPcQ3","24-28",1,37.3,1
"U23","LM1X","Port","WorkPcQ3","28-32",3,36.2,1.2
"U23","LM1X","Port","WorkPcQ4","20",1,10.1,1.1
"U23","LM1X","Port","WorkPcQ4","20-24",1,11.5,0.7
"U23","LM1X","Port","WorkPcQ4","24-28",1,10.4,0.6
"U23","LM1X","Port","WorkPcQ4","28-32",3,8.7,1.6
"U23","LM1X","Stbd","Angle07F","20",1,-36.9,4.1
"U23","LM1X","Stbd","Angle07F","20-24",1,-40.4,3.3
"U23","LM1X","Stbd","Angle07F","24-28",1,-40.2,2.1
"U23","LM1X","Stbd","Angle07F","28-32",3,-39.9,2.7
"U23","LM1X","Stbd","AngleMaxF","20",1,-5.9,2.6
"U23","LM1X","Stbd","AngleMaxF","20-24",1,-7.4,2.3
"U23","LM1X","Stbd","AngleMaxF","24-28",1,-5.7,2.2
"U23","LM1X","Stbd","AngleMaxF","28-32",3,-6.9,2.8
"U23","LM1X","Stbd","CatchAngle","20",1,-66,1.9
"U23","LM1X","Stbd","CatchAngle","20-24",1,-65.9,1.5
"U23","LM1X","Stbd","CatchAngle","24-28",1,-65.6,1.2
"U23","LM1X","Stbd","CatchAngle","28-32",3,-63.6,1.2
"U23","LM1X","Stbd","CatchSlip","20",1,12.7,3.9
"U23","LM1X","Stbd","CatchSlip","20-24",1,9.1,2.7
"U23","LM1X","Stbd","CatchSlip","24-28",1,8.6,2.1
"U23","LM1X","Stbd","CatchSlip","28-32",3,9.7,2.7
"U23","LM1X","Stbd","DriveStartT","20",1,57.6,2.7
"U23","LM1X","Stbd","DriveStartT","20-24",1,63.3,1.8
"U23","LM1X","Stbd","DriveStartT","24-28",1,61.3,1.2
"U23","LM1X","Stbd","DriveStartT","28-32",3,56.5,2.2
"U23","LM1X","Stbd","DriveTime","20",1,1.2,0.1
"U23","LM1X","Stbd","DriveTime","20-24",1,1.2,0
"U23","LM1X","Stbd","DriveTime","24-28",1,1.1,0
"U23","LM1X","Stbd","DriveTime","28-32",3,1,0
"U23","LM1X","Stbd","EffectiveLength","20",1,85.8,5.9
"U23","LM1X","Stbd","EffectiveLength","20-24",1,95.5,3.8
"U23","LM1X","Stbd","EffectiveLength","24-28",1,94.1,2.1
"U23","LM1X","Stbd","EffectiveLength","28-32",3,86.7,5.2
"U23","LM1X","Stbd","FinishAngle","20",1,45.9,1.3
"U23","LM1X","Stbd","FinishAngle","20-24",1,48.3,1
"U23","LM1X","Stbd","FinishAngle","24-28",1,47.8,0.6
"U23","LM1X","Stbd","FinishAngle","28-32",3,45.4,1.2
"U23","LM1X","Stbd","FinishSlip","20",1,13.5,1.5
"U23","LM1X","Stbd","FinishSlip","20-24",1,9.6,1.2
"U23","LM1X","Stbd","FinishSlip","24-28",1,10.7,0.9
"U23","LM1X","Stbd","FinishSlip","28-32",3,12.6,2.4
"U23","LM1X","Stbd","Length","20",1,111.9,2.6
"U23","LM1X","Stbd","Length","20-24",1,114.2,2.1
"U23","LM1X","Stbd","Length","24-28",1,113.4,1.5
"U23","LM1X","Stbd","Length","28-32",3,109,1.8
"U23","LM1X","Stbd","MaxForcePc","20",1,53.6,2.4
"U23","LM1X","Stbd","MaxForcePc","20-24",1,51.2,2.1
"U23","LM1X","Stbd","MaxForcePc","24-28",1,52.8,2
"U23","LM1X","Stbd","MaxForcePc","28-32",3,52.1,2.6
"U23","LM1X","Stbd","RecoveryTime","20",1,1.7,0.1
"U23","LM1X","Stbd","RecoveryTime","20-24",1,1.6,0.1
"U23","LM1X","Stbd","RecoveryTime","24-28",1,1.2,0.1
"U23","LM1X","Stbd","RecoveryTime","28-32",3,1.1,0.2
"U23","LM1X","Stbd","SwivelPower","20",1,112.8,9.9
"U23","LM1X","Stbd","SwivelPower","20-24",1,131.4,7.2
"U23","LM1X","Stbd","SwivelPower","24-28",1,147.9,6.3
"U23","LM1X","Stbd","SwivelPower","28-32",3,156,13.3
"U23","LM1X","Stbd","WorkPcQ1","20",1,12.1,1.4
"U23","LM1X","Stbd","WorkPcQ1","20-24",1,12.8,1.2
"U23","LM1X","Stbd","WorkPcQ1","24-28",1,13.2,1
"U23","LM1X","Stbd","WorkPcQ1","28-32",3,14,1.3
"U23","LM1X","Stbd","WorkPcQ2","20",1,37.1,1.3
"U23","LM1X","Stbd","WorkPcQ2","20-24",1,37.7,1.2
"U23","LM1X","Stbd","WorkPcQ2","24-28",1,37.8,1
"U23","LM1X","Stbd","WorkPcQ2","28-32",3,38.4,1.2
"U23","LM1X","Stbd","WorkPcQ3","20",1,41.5,1.6
"U23","LM1X","Stbd","WorkPcQ3","20-24",1,38.7,1.3
"U23","LM1X","Stbd","WorkPcQ3","24-28",1,38.9,1
"U23","LM1X","Stbd","WorkPcQ3","28-32",3,38.5,1.3
"U23","LM1X","Stbd","WorkPcQ4","20",1,9.3,1.2
"U23","LM1X","Stbd","WorkPcQ4","20-24",1,10.7,0.9
"U23","LM1X","Stbd","WorkPcQ4","24-28",1,10.1,0.7
"U23","LM1X","Stbd","WorkPcQ4","28-32",3,9.1,1.3
"U23","LW1X","Port","Angle07F","20",2,-47.1,2.9
"U23","LW1X","Port","Angle07F","20-24",2,-49.4,1.9
"U23","LW1X","Port","Angle07F","24-28",8,-50.5,3.1
"U23","LW1X","Port","Angle07F","28-32",9,-48.7,3.3
"U23","LW1X","Port","Angle07F","32-36",9,-46.4,4.4
"U23","LW1X","Port","Angle07F","36-40",4,-51,3.1
"U23","LW1X","Port","AngleMaxF","20",2,-18.3,4.4
"U23","LW1X","Port","AngleMaxF","20-24",2,-20.2,6
"U23","LW1X","Port","AngleMaxF","24-28",8,-23.6,6.8
"U23","LW1X","Port","AngleMaxF","28-32",9,-24.6,8.4
"U23","LW1X","Port","AngleMaxF","32-36",9,-21.8,6.2
"U23","LW1X","Port","AngleMaxF","36-40",4,-24.5,5.3
"U23","LW1X","Port","CatchAngle","20",2,-62,3.5
"U23","LW1X","Port","CatchAngle","20-24",2,-62,1.2
"U23","LW1X","Port","CatchAngle","24-28",8,-62.6,1.8
"U23","LW1X","Port","CatchAngle","28-32",9,-63,2.3
"U23","LW1X","Port","CatchAngle","32-36",9,-58.1,1.9
"U23","LW1X","Port","CatchAngle","36-40",4,-58.9,3.4
"U23","LW1X","Port","CatchSlip","20",2,10.8,2.4
"U23","LW1X","Port","CatchSlip","20-24",2,9.1,1.5
"U23","LW1X","Port","CatchSlip","24-28",8,8.9,2
"U23","LW1X","Port","CatchSlip","28-32",9,10.3,1.7
"U23","LW1X","Port","CatchSlip","32-36",9,8.2,1.8
"U23","LW1X","Port","CatchSlip","36-40",4,6.9,2
"U23","LW1X","Port","DriveStartT","20",2,59.7,2.6
"U23","LW1X","Port","DriveStartT","20-24",2,59.2,1.9
"U23","LW1X","Port","DriveStartT","24-28",8,57.1,1.6
"U23","LW1X","Port","DriveStartT","28-32",9,55.5,2.1
"U23","LW1X","Port","DriveStartT","32-36",9,51.9,2.2
"U23","LW1X","Port","DriveStartT","36-40",4,49.7,2.7
"U23","LW1X","Port","DriveTime","20",2,1.2,0
"U23","LW1X","Port","DriveTime","20-24",2,1.1,0
"U23","LW1X","Port","DriveTime","24-28",8,1.1,0
"U23","LW1X","Port","DriveTime","28-32",9,1,0
"U23","LW1X","Port","DriveTime","32-36",9,0.9,0
"U23","LW1X","Port","DriveTime","36-40",4,0.9,0
"U23","LW1X","Port","EffectiveLength","20",2,76.3,7.1
"U23","LW1X","Port","EffectiveLength","20-24",2,75.7,3.1
"U23","LW1X","Port","EffectiveLength","24-28",8,73.4,3
"U23","LW1X","Port","EffectiveLength","28-32",9,71.8,2.8
"U23","LW1X","Port","EffectiveLength","32-36",9,69.2,2.9
"U23","LW1X","Port","EffectiveLength","36-40",4,70.8,3
"U23","LW1X","Port","FinishAngle","20",2,38.3,0.7
"U23","LW1X","Port","FinishAngle","20-24",2,37.9,0.8
"U23","LW1X","Port","FinishAngle","24-28",8,36.7,1.1
"U23","LW1X","Port","FinishAngle","28-32",9,35.5,1.6
"U23","LW1X","Port","FinishAngle","32-36",9,35.4,0.8
"U23","LW1X","Port","FinishAngle","36-40",4,34.8,0.8
"U23","LW1X","Port","FinishSlip","20",2,13.1,2.2
"U23","LW1X","Port","FinishSlip","20-24",2,15,1.3
"U23","LW1X","Port","FinishSlip","24-28",8,17,1.3
"U23","LW1X","Port","FinishSlip","28-32",9,16.2,1.3
"U23","LW1X","Port","FinishSlip","32-36",9,16.2,1
"U23","LW1X","Port","FinishSlip","36-40",4,16.1,1.2
"U23","LW1X","Port","Length","20",2,100.3,3.9
"U23","LW1X","Port","Length","20-24",2,99.9,1.6
"U23","LW1X","Port","Length","24-28",8,99.3,1.6
"U23","LW1X","Port","Length","28-32",9,98.4,1.9
"U23","LW1X","Port","Length","32-36",9,93.5,2
"U23","LW1X","Port","Length","36-40",4,93.7,3.6
"U23","LW1X","Port","MaxForcePc","20",2,43.5,4.9
"U23","LW1X","Port","MaxForcePc","20-24",2,41.6,6
"U23","LW1X","Port","MaxForcePc","24-28",8,39.2,6.1
"U23","LW1X","Port","MaxForcePc","28-32",9,39,7.2
"U23","LW1X","Port","MaxForcePc","32-36",9,38.9,6.2
"U23","LW1X","Port","MaxForcePc","36-40",4,36.8,4.9
"U23","LW1X","Port","RecoveryTime","20",2,1.7,0.1
"U23","LW1X","Port","RecoveryTime","20-24",2,1.6,0.2
"U23","LW1X","Port","RecoveryTime","24-28",8,1.3,0.1
"U23","LW1X","Port","RecoveryTime","28-32",9,1,0.1
"U23","LW1X","Port","RecoveryTime","32-36",9,0.8,0
"U23","LW1X","Port","RecoveryTime","36-40",4,0.8,0
"U23","LW1X","Port","SwivelPower","20",2,71.5,9.6
"U23","LW1X","Port","SwivelPower","20-24",2,72.7,4.8
"U23","LW1X","Port","SwivelPower","24-28",8,80.9,5.8
"U23","LW1X","Port","SwivelPower","28-32",9,90,5.1
"U23","LW1X","Port","SwivelPower","32-36",9,101.8,8.5
"U23","LW1X","Port","SwivelPower","36-40",4,108.3,11.5
"U23","LW1X","Port","WorkPcQ1","20",2,17.5,1.3
"U23","LW1X","Port","WorkPcQ1","20-24",2,19.3,0.7
"U23","LW1X","Port","WorkPcQ1","24-28",8,19.6,1.2
"U23","LW1X","Port","WorkPcQ1","28-32",9,18.4,1
"U23","LW1X","Port","WorkPcQ1","32-36",9,20.1,1.3
"U23","LW1X","Port","WorkPcQ1","36-40",4,20.9,1.5
"U23","LW1X","Port","WorkPcQ2","20",2,38.5,1.1
"U23","LW1X","Port","WorkPcQ2","20-24",2,38.8,0.7
"U23","LW1X","Port","WorkPcQ2","24-28",8,39.5,0.8
"U23","LW1X","Port","WorkPcQ2","28-32",9,39.6,0.8
"U23","LW1X","Port","WorkPcQ2","32-36",9,39.1,1.1
"U23","LW1X","Port","WorkPcQ2","36-40",4,38.1,0.7
"U23","LW1X","Port","WorkPcQ3","20",2,34.1,1.1
"U23","LW1X","Port","WorkPcQ3","20-24",2,33,0.7
"U23","LW1X","Port","WorkPcQ3","24-28",8,33,0.8
"U23","LW1X","Port","WorkPcQ3","28-32",9,33.1,1.1
"U23","LW1X","Port","WorkPcQ3","32-36",9,32.4,0.8
"U23","LW1X","Port","WorkPcQ3","36-40",4,32.8,1.1
"U23","LW1X","Port","WorkPcQ4","20",2,10,1.1
"U23","LW1X","Port","WorkPcQ4","20-24",2,8.9,0.6
"U23","LW1X","Port","WorkPcQ4","24-28",8,7.8,0.9
"U23","LW1X","Port","WorkPcQ4","28-32",9,8.9,0.7
"U23","LW1X","Port","WorkPcQ4","32-36",9,8.4,0.7
"U23","LW1X","Port","WorkPcQ4","36-40",4,8.1,0.7
"U23","LW1X","Stbd","Angle07F","20",2,-46.2,2.9
"U23","LW1X","Stbd","Angle07F","20-24",2,-47.7,2.2
"U23","LW1X","Stbd","Angle07F","24-28",8,-47,3.3
"U23","LW1X","Stbd","Angle07F","28-32",9,-46.3,4.2
"U23","LW1X","Stbd","Angle07F","32-36",9,-46,4.8
"U23","LW1X","Stbd","Angle07F","36-40",4,-50.1,2.7
"U23","LW1X","Stbd","AngleMaxF","20",2,-18.7,2.9
"U23","LW1X","Stbd","AngleMaxF","20-24",2,-19.2,3.4
"U23","LW1X","Stbd","AngleMaxF","24-28",8,-21.3,4.4
"U23","LW1X","Stbd","AngleMaxF","28-32",9,-20.5,4.1
"U23","LW1X","Stbd","AngleMaxF","32-36",9,-20.1,4.6
"U23","LW1X","Stbd","AngleMaxF","36-40",4,-23.5,4.4
"U23","LW1X","Stbd","CatchAngle","20",2,-61.4,2.8
"U23","LW1X","Stbd","CatchAngle","20-24",2,-64.1,1.3
"U23","LW1X","Stbd","CatchAngle","24-28",8,-62.6,1.5
"U23","LW1X","Stbd","CatchAngle","28-32",9,-61.3,2.5
"U23","LW1X","Stbd","CatchAngle","32-36",9,-57.8,2
"U23","LW1X","Stbd","CatchAngle","36-40",4,-58.5,3.1
"U23","LW1X","Stbd","CatchSlip","20",2,9.7,3.4
"U23","LW1X","Stbd","CatchSlip","20-24",2,11.7,2.6
"U23","LW1X","Stbd","CatchSlip","24-28",8,10.6,2.8
"U23","LW1X","Stbd","CatchSlip","28-32",9,10,2.7
"U23","LW1X","Stbd","CatchSlip","32-36",9,8.5,2.8
"U23","LW1X","Stbd","CatchSlip","36-40",4,7.3,1.5
"U23","LW1X","Stbd","DriveStartT","20",2,60.4,2.5
"U23","LW1X","Stbd","DriveStartT","20-24",2,59.7,2.5
"U23","LW1X","Stbd","DriveStartT","24-28",8,57.7,2.1
"U23","LW1X","Stbd","DriveStartT","28-32",9,55.7,2.3
"U23","LW1X","Stbd","DriveStartT","32-36",9,52,2.1
